"","Fragment.ID","Intercept","umol.L.sec","V4","V5"
"48","741",176.712397538462,-0.000862153846153877,NA,"Resp"
"49","743",186.262450190045,-8.36742081447597e-05,NA,"Photo"
"50","743",186.244117294304,-0.000621408227848069,NA,"Resp"
"51","744",189.774484647059,4.46742081448317e-05,NA,"Photo"
"52","744",189.52747712886,-0.00116083107339691,NA,"Resp"
"53","746",161.379310130662,0.00050938153310102,NA,"Photo"
"54","746",161.999247949233,-0.0010191353669127,NA,"Resp"
"55","750",160.546691032994,0.000892809127351178,NA,"Photo"
"56","750",161.984987421999,-0.000958389740877878,NA,"Resp"
"57","753",178.26152570028,0.000118557422969211,NA,"Photo"
"58","753",178.30861645542,-0.000671437937062917,NA,"Resp"
"59","754",185.100357696833,0.000250900452488674,NA,"Photo"
"60","754",185.106459033852,-0.000795122638555494,NA,"Resp"
"61","755",186.577951350589,0.000327475407192354,NA,"Photo"
"62","755",187.022891093359,-0.000776589330369506,NA,"Resp"
"63","757",170.502339545804,3.67028088447905e-05,NA,"Photo"
"64","757",170.442231411555,-0.000931759987035068,NA,"Resp"
"65","765",170.722683255814,0.000233446088794967,NA,"Photo"
"66","765",170.871749016393,-0.000909672131147565,NA,"Resp"
"67","767",175.322302249075,0.000765396623496807,NA,"Photo"
"68","767",176.831667235657,-0.000919013750592704,NA,"Resp"
"69","769",175.416665123326,5.5525017618072e-05,NA,"Photo"
"70","769",175.656278407344,-0.000648421955403086,NA,"Resp"
"71","770",160.513521141649,0.000191935971005767,NA,"Photo"
"72","770",160.565548829114,-0.000710127754336564,NA,"Resp"
"73","771",184.122166583689,-0.000206887150308136,NA,"Photo"
"74","771",183.373602373737,-0.000882171717171723,NA,"Resp"
"75","773",176.469437560484,0.000612842741935544,NA,"Photo"
"76","773",176.802697298746,-0.000698808914870316,NA,"Resp"
"77","776",177.77709293734,0.00105117659725006,NA,"Photo"
"78","776",179.549332184874,-0.00127268907563032,NA,"Resp"
"79","777",175.54108166521,0.000144995629370592,NA,"Photo"
"80","777",175.601555328283,-0.000656338383838421,NA,"Resp"
"81","780",186.907965697674,0.000423006644518317,NA,"Photo"
"82","780",187.802052646026,-0.000847595520421663,NA,"Resp"
"83","BLANK-1",159.827225172414,-0.00017886699507387,NA,"Photo"
"84","BLANK-1",160.331174098097,-0.000107536365610059,NA,"Resp"
"85","BLANK-2",159.678400152625,-0.000173656898656948,NA,"Photo"
"86","BLANK-2",159.36027790704,-0.000294749145591226,NA,"Resp"
"87","BLANK-3",158.354301403,-0.000347202064183196,NA,"Photo"
"88","BLANK-3",157.889691878824,-9.03074714814212e-05,NA,"Resp"
"89","BLANK-4",157.437725470244,-0.00022994141227265,NA,"Photo"
"90","BLANK-4",157.426921846371,4.78505990133366e-05,NA,"Resp"
"91","BLANK-5",181.80302905483,-0.000506205890525119,NA,"Photo"
"92","BLANK-5",181.127961785384,-0.000528667900092481,NA,"Resp"
