Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1985117,1-8-18 14:05:14,0.000,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.263,_mol/L,27.228,¡C,1026.000,hPa,Humid,0,1,0,21.352,107280,258230.18,56.77,50.30,#N/A
1985129,1-8-18 14:05:16,0.024,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.202,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.353,107259,258195.48,56.77,50.30,#N/A
1985132,1-8-18 14:05:17,0.040,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.244,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.351,107236,258171.72,56.77,50.30,#N/A
1985144,1-8-18 14:05:18,0.057,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.160,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.355,107221,258155.12,56.77,50.30,#N/A
1985148,1-8-18 14:05:19,0.074,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.202,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.353,107207,258130.51,56.77,50.30,#N/A
1985156,1-8-18 14:05:20,0.090,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.183,_mol/L,27.240,¡C,1026.000,hPa,Humid,0,1,0,21.352,107198,258116.51,56.77,50.30,#N/A
1985163,1-8-18 14:05:21,0.107,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.202,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.353,107190,258118.61,56.77,50.30,#N/A
1985173,1-8-18 14:05:22,0.123,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.160,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.355,107183,258116.73,56.77,50.30,#N/A
1985184,1-8-18 14:05:23,0.140,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.305,_mol/L,27.228,¡C,1026.000,hPa,Humid,0,1,0,21.350,107170,258106.34,56.77,50.30,#N/A
1985196,1-8-18 14:05:24,0.158,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.261,_mol/L,27.222,¡C,1026.000,hPa,Humid,0,1,0,21.354,107164,258111.66,56.77,50.30,#N/A
1985199,1-8-18 14:05:25,0.173,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.223,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.352,107163,258099.20,56.77,50.30,#N/A
1985209,1-8-18 14:05:26,0.190,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.202,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.353,107158,258105.19,56.77,50.30,#N/A
1985220,1-8-18 14:05:27,0.207,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.141,_mol/L,27.240,¡C,1026.000,hPa,Humid,0,1,0,21.354,107156,258108.98,56.77,50.30,#N/A
1985232,1-8-18 14:05:28,0.224,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.223,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.352,107156,258111.35,56.77,50.30,#N/A
1985239,1-8-18 14:05:29,0.240,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.097,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.358,107149,258095.21,56.77,50.30,#N/A
1985249,1-8-18 14:05:30,0.257,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.076,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.359,107140,258085.97,56.77,50.30,#N/A
1985258,1-8-18 14:05:31,0.273,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.181,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.354,107141,258089.48,56.77,50.30,#N/A
1985269,1-8-18 14:05:32,0.290,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.097,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.358,107132,258089.21,56.77,50.30,#N/A
1985280,1-8-18 14:05:33,0.306,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.160,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.355,107140,258075.83,56.77,50.30,#N/A
1985289,1-8-18 14:05:34,0.323,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.160,_mol/L,27.234,¡C,1026.000,hPa,Humid,0,1,0,21.355,107123,258078.70,56.77,50.30,#N/A
1985299,1-8-18 14:05:35,0.340,OXY7 (PSt7-10),27-6-18 9:56:50,default,237.095,_mol/L,27.228,¡C,1026.000,hPa,Humid,0,1,0,21.360,107118,258081.64,56.77,50.30,#N/A
