Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2021081,1-8-18 15:59:34,0.000,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.386,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.072,126092,386373.26,28.35,51.60,#N/A
2021087,1-8-18 15:59:36,0.018,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.374,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.075,126048,386276.44,28.35,51.60,#N/A
2021094,1-8-18 15:59:37,0.035,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.416,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.072,126031,386242.99,28.35,51.60,#N/A
2021101,1-8-18 15:59:38,0.052,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.388,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.074,126010,386220.11,28.35,51.60,#N/A
2021105,1-8-18 15:59:39,0.068,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.416,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.072,125992,386188.61,28.35,51.60,#N/A
2021111,1-8-18 15:59:40,0.085,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.414,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.070,125987,386184.46,28.35,51.60,#N/A
2021120,1-8-18 15:59:41,0.101,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.400,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.071,125973,386172.64,28.35,51.60,#N/A
2021127,1-8-18 15:59:42,0.118,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.372,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.073,125971,386170.81,28.35,51.60,#N/A
2021131,1-8-18 15:59:43,0.134,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.402,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.073,125971,386147.59,28.35,51.60,#N/A
2021141,1-8-18 15:59:44,0.151,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.430,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.071,125956,386148.85,28.35,51.60,#N/A
2021149,1-8-18 15:59:45,0.168,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.374,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.075,125944,386152.51,28.35,51.60,#N/A
2021156,1-8-18 15:59:46,0.185,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.343,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.075,125954,386155.00,28.35,51.60,#N/A
2021161,1-8-18 15:59:47,0.201,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.386,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.072,125928,386140.48,28.35,51.60,#N/A
2021176,1-8-18 15:59:48,0.218,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.299,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.076,125929,386122.22,28.35,51.60,#N/A
2021182,1-8-18 15:59:49,0.235,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.343,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.075,125933,386122.35,28.35,51.60,#N/A
2021192,1-8-18 15:59:50,0.252,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.301,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.078,125927,386125.85,28.35,51.60,#N/A
2021196,1-8-18 15:59:51,0.268,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.358,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.074,125930,386125.19,28.35,51.60,#N/A
2021209,1-8-18 15:59:52,0.285,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.331,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.078,125936,386123.49,28.35,51.60,#N/A
2021220,1-8-18 15:59:53,0.301,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.359,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.076,125917,386110.59,28.35,51.60,#N/A
2021229,1-8-18 15:59:54,0.318,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.257,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.079,125912,386111.56,28.35,51.60,#N/A
2021238,1-8-18 15:59:55,0.335,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.301,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.078,125902,386102.54,28.35,51.60,#N/A
2021242,1-8-18 15:59:56,0.351,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.343,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.075,125897,386095.12,28.35,51.60,#N/A
2021254,1-8-18 15:59:57,0.368,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.345,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.077,125893,386103.65,28.35,51.60,#N/A
2021265,1-8-18 15:59:58,0.385,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.388,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.074,125887,386094.48,28.35,51.60,#N/A
2021267,1-8-18 15:59:59,0.401,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.374,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.075,125875,386073.40,28.35,51.60,#N/A
2021277,1-8-18 16:00:00,0.418,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.301,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.078,125867,386091.89,28.35,51.60,#N/A
2021286,1-8-18 16:00:01,0.435,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.299,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.076,125883,386090.90,28.35,51.60,#N/A
2021300,1-8-18 16:00:02,0.452,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.359,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.076,125884,386075.64,28.35,51.60,#N/A
2021309,1-8-18 16:00:03,0.468,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.359,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.076,125875,386075.84,28.35,51.60,#N/A
2021314,1-8-18 16:00:04,0.484,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.299,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.076,125868,386073.15,28.35,51.60,#N/A
2021322,1-8-18 16:00:05,0.501,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.285,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.077,125868,386070.03,28.35,51.60,#N/A
2021331,1-8-18 16:00:06,0.518,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.343,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.075,125849,386069.15,28.35,51.60,#N/A
2021345,1-8-18 16:00:07,0.535,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.386,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.072,125845,386055.29,28.35,51.60,#N/A
2021351,1-8-18 16:00:08,0.551,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.301,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.078,125845,386052.74,28.35,51.60,#N/A
2021359,1-8-18 16:00:09,0.568,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.329,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.076,125848,386057.76,28.35,51.60,#N/A
2021367,1-8-18 16:00:10,0.585,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.343,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.075,125835,386064.62,28.35,51.60,#N/A
2021380,1-8-18 16:00:11,0.602,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.329,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.076,125832,386047.42,28.35,51.60,#N/A
2021384,1-8-18 16:00:12,0.618,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.372,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.073,125834,386052.08,28.35,51.60,#N/A
2021394,1-8-18 16:00:13,0.634,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.402,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.073,125817,386051.23,28.35,51.60,#N/A
2021404,1-8-18 16:00:14,0.651,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.329,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.076,125813,386048.18,28.35,51.60,#N/A
2021411,1-8-18 16:00:15,0.668,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.374,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.075,125814,386048.85,28.35,51.60,#N/A
2021428,1-8-18 16:00:16,0.685,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.386,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.072,125798,386036.14,28.35,51.60,#N/A
2021429,1-8-18 16:00:17,0.701,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.359,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.076,125800,386024.22,28.35,51.60,#N/A
2021438,1-8-18 16:00:18,0.718,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.329,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.076,125791,386026.20,28.35,51.60,#N/A
2021452,1-8-18 16:00:19,0.735,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.374,_mol/L,27.013,¡C,1025.000,hPa,Humid,36,0,0,23.075,125791,386028.01,28.35,51.60,#N/A
2021459,1-8-18 16:00:20,0.752,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.341,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.073,125787,386016.06,28.35,51.60,#N/A
2021465,1-8-18 16:00:21,0.768,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.372,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.073,125775,386008.87,28.35,51.60,#N/A
2021476,1-8-18 16:00:22,0.784,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.400,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.071,125769,386010.36,28.35,51.60,#N/A
2021483,1-8-18 16:00:23,0.801,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.372,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.073,125781,386019.08,28.35,51.60,#N/A
2021497,1-8-18 16:00:24,0.818,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.327,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.074,125768,386005.18,28.35,51.60,#N/A
2021507,1-8-18 16:00:25,0.835,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.370,_mol/L,27.025,¡C,1025.000,hPa,Humid,36,0,0,23.071,125769,385991.19,28.35,51.60,#N/A
2021510,1-8-18 16:00:26,0.851,OXY5 (PSt7-10),27-6-18 9:56:24,default,165.386,_mol/L,27.019,¡C,1025.000,hPa,Humid,36,0,0,23.072,125757,386001.44,28.35,51.60,#N/A
