Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2021143,1-8-18 15:59:44,0.000,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114320,272720.15,57.56,49.20,#N/A
2021158,1-8-18 15:59:46,0.024,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.836,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.420,114268,272658.86,57.56,49.20,#N/A
2021167,1-8-18 15:59:47,0.041,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.795,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.422,114194,272607.29,57.56,49.20,#N/A
2021173,1-8-18 15:59:48,0.057,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114153,272573.18,57.56,49.20,#N/A
2021183,1-8-18 15:59:49,0.074,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.838,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.418,114136,272551.41,57.56,49.20,#N/A
2021193,1-8-18 15:59:50,0.091,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.838,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.418,114145,272530.23,57.56,49.20,#N/A
2021203,1-8-18 15:59:51,0.108,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.795,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.422,114136,272518.80,57.56,49.20,#N/A
2021210,1-8-18 15:59:52,0.124,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114123,272493.08,57.56,49.20,#N/A
2021219,1-8-18 15:59:53,0.141,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.818,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.419,114105,272482.69,57.56,49.20,#N/A
2021230,1-8-18 15:59:54,0.158,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.836,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.420,114115,272474.33,57.56,49.20,#N/A
2021239,1-8-18 15:59:55,0.174,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.857,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.419,114108,272457.67,57.56,49.20,#N/A
2021248,1-8-18 15:59:56,0.191,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.774,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.423,114098,272450.17,57.56,49.20,#N/A
2021255,1-8-18 15:59:57,0.207,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,114103,272442.21,57.56,49.20,#N/A
2021266,1-8-18 15:59:58,0.224,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.897,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.419,114098,272437.11,57.56,49.20,#N/A
2021275,1-8-18 15:59:59,0.241,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.838,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.418,114094,272437.03,57.56,49.20,#N/A
2021284,1-8-18 16:00:00,0.258,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.855,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.421,114086,272426.28,57.56,49.20,#N/A
2021290,1-8-18 16:00:01,0.275,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.859,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.417,114088,272411.76,57.56,49.20,#N/A
2021294,1-8-18 16:00:02,0.291,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.855,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.421,114085,272424.43,57.56,49.20,#N/A
2021303,1-8-18 16:00:03,0.308,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,114086,272409.09,57.56,49.20,#N/A
2021316,1-8-18 16:00:04,0.324,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,114077,272411.95,57.56,49.20,#N/A
2021329,1-8-18 16:00:05,0.341,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,114072,272402.03,57.56,49.20,#N/A
2021332,1-8-18 16:00:06,0.357,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.735,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.423,114071,272393.62,57.56,49.20,#N/A
2021343,1-8-18 16:00:07,0.374,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.795,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.422,114066,272391.91,57.56,49.20,#N/A
2021356,1-8-18 16:00:08,0.391,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.714,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.424,114065,272394.36,57.56,49.20,#N/A
2021365,1-8-18 16:00:09,0.408,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.797,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.420,114056,272389.90,57.56,49.20,#N/A
2021374,1-8-18 16:00:10,0.425,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.859,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.417,114059,272377.17,57.56,49.20,#N/A
2021378,1-8-18 16:00:11,0.441,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.857,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.419,114048,272379.88,57.56,49.20,#N/A
2021387,1-8-18 16:00:12,0.457,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.857,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.419,114043,272365.10,57.56,49.20,#N/A
2021400,1-8-18 16:00:13,0.474,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.859,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.417,114051,272368.07,57.56,49.20,#N/A
2021409,1-8-18 16:00:14,0.491,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.880,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.416,114037,272361.91,57.56,49.20,#N/A
2021419,1-8-18 16:00:15,0.508,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114040,272363.74,57.56,49.20,#N/A
2021424,1-8-18 16:00:16,0.524,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.855,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.421,114046,272356.72,57.56,49.20,#N/A
2021437,1-8-18 16:00:17,0.541,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,114028,272358.48,57.56,49.20,#N/A
2021439,1-8-18 16:00:18,0.558,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114031,272337.06,57.56,49.20,#N/A
2021449,1-8-18 16:00:19,0.575,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.797,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.420,114025,272338.46,57.56,49.20,#N/A
2021461,1-8-18 16:00:20,0.591,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.899,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.417,114018,272334.49,57.56,49.20,#N/A
2021467,1-8-18 16:00:21,0.607,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.897,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.419,114013,272323.77,57.56,49.20,#N/A
2021474,1-8-18 16:00:22,0.624,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.899,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.417,114009,272326.43,57.56,49.20,#N/A
2021488,1-8-18 16:00:23,0.641,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.919,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.416,114007,272330.78,57.56,49.20,#N/A
2021496,1-8-18 16:00:24,0.658,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.899,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.417,114009,272324.70,57.56,49.20,#N/A
2021506,1-8-18 16:00:25,0.674,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,114002,272323.96,57.56,49.20,#N/A
2021515,1-8-18 16:00:26,0.691,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.923,_mol/L,27.335,¡C,1026.000,hPa,Humid,0,1,0,21.412,114010,272316.00,57.56,49.20,#N/A
2021525,1-8-18 16:00:27,0.708,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.938,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.417,114007,272310.56,57.56,49.20,#N/A
2021532,1-8-18 16:00:28,0.725,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.878,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.418,113998,272317.45,57.56,49.20,#N/A
2021543,1-8-18 16:00:29,0.741,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.897,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.419,114003,272311.63,57.56,49.20,#N/A
2021553,1-8-18 16:00:30,0.757,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.942,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.413,113995,272310.89,57.56,49.20,#N/A
2021561,1-8-18 16:00:31,0.774,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.901,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.415,113985,272297.92,57.56,49.20,#N/A
2021564,1-8-18 16:00:32,0.791,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.816,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.421,113977,272291.68,57.56,49.20,#N/A
2021576,1-8-18 16:00:33,0.808,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.897,_mol/L,27.317,¡C,1026.000,hPa,Humid,0,1,0,21.419,113980,272303.72,57.56,49.20,#N/A
2021584,1-8-18 16:00:34,0.824,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.940,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.415,113973,272292.33,57.56,49.20,#N/A
2021592,1-8-18 16:00:35,0.841,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.919,_mol/L,27.323,¡C,1026.000,hPa,Humid,0,1,0,21.416,113975,272293.45,57.56,49.20,#N/A
2021602,1-8-18 16:00:36,0.858,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.797,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.420,113972,272298.11,57.56,49.20,#N/A
2021613,1-8-18 16:00:37,0.874,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.942,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.413,113968,272290.52,57.56,49.20,#N/A
2021624,1-8-18 16:00:38,0.891,OXY8 (PSt7-10),27-6-18 9:57:01,default,234.901,_mol/L,27.329,¡C,1026.000,hPa,Humid,0,1,0,21.415,113970,272294.09,57.56,49.20,#N/A
