Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2054541,1-8-18 17:35:04,0.000,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.765,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.181,112010,272224.59,57.56,49.20,#N/A
2054542,1-8-18 17:35:05,0.014,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.829,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.178,111974,272157.44,57.56,49.20,#N/A
2054545,1-8-18 17:35:06,0.031,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.788,_mol/L,27.341,¡C,1025.000,hPa,Humid,0,1,0,21.178,111954,272122.74,57.56,49.20,#N/A
2054548,1-8-18 17:35:07,0.047,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.765,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.181,111949,272084.97,57.56,49.20,#N/A
2054550,1-8-18 17:35:08,0.063,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.743,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.182,111940,272064.85,57.56,49.20,#N/A
2054554,1-8-18 17:35:09,0.080,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111928,272061.27,57.56,49.20,#N/A
2054562,1-8-18 17:35:10,0.097,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111937,272045.22,57.56,49.20,#N/A
2054564,1-8-18 17:35:11,0.113,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111924,272032.01,57.56,49.20,#N/A
2054571,1-8-18 17:35:12,0.130,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.826,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.180,111919,272018.49,57.56,49.20,#N/A
2054575,1-8-18 17:35:13,0.147,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.786,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.180,111919,272008.06,57.56,49.20,#N/A
2054584,1-8-18 17:35:14,0.163,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.795,_mol/L,27.335,¡C,1026.000,hPa,Humid,0,1,0,21.180,111926,272013.91,57.56,49.20,#N/A
2054591,1-8-18 17:35:15,0.180,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.701,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.184,111921,272001.90,57.56,49.20,#N/A
2054600,1-8-18 17:35:16,0.197,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111928,271994.34,57.56,49.20,#N/A
2054607,1-8-18 17:35:17,0.214,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111912,271992.94,57.56,49.20,#N/A
2054610,1-8-18 17:35:18,0.230,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.848,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.179,111907,271984.35,57.56,49.20,#N/A
2054620,1-8-18 17:35:19,0.247,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.724,_mol/L,27.341,¡C,1025.000,hPa,Humid,0,1,0,21.181,111908,271968.61,57.56,49.20,#N/A
2054628,1-8-18 17:35:20,0.264,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.831,_mol/L,27.341,¡C,1025.000,hPa,Humid,0,1,0,21.176,111908,271959.29,57.56,49.20,#N/A
2054639,1-8-18 17:35:21,0.281,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.871,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.176,111901,271963.08,57.56,49.20,#N/A
2054651,1-8-18 17:35:22,0.297,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.784,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.182,111901,271974.14,57.56,49.20,#N/A
2054654,1-8-18 17:35:23,0.313,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.869,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.178,111897,271960.67,57.56,49.20,#N/A
2054669,1-8-18 17:35:24,0.330,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.733,_mol/L,27.341,¡C,1026.000,hPa,Humid,0,1,0,21.181,111887,271951.64,57.56,49.20,#N/A
2054674,1-8-18 17:35:25,0.347,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.805,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.181,111896,271946.96,57.56,49.20,#N/A
2054688,1-8-18 17:35:26,0.364,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.807,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.179,111888,271951.96,57.56,49.20,#N/A
2054689,1-8-18 17:35:27,0.380,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.933,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.175,111880,271928.08,57.56,49.20,#N/A
2054702,1-8-18 17:35:28,0.397,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.869,_mol/L,27.329,¡C,1025.000,hPa,Humid,0,1,0,21.178,111884,271924.90,57.56,49.20,#N/A
2054713,1-8-18 17:35:29,0.414,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.743,_mol/L,27.335,¡C,1025.000,hPa,Humid,0,1,0,21.182,111878,271927.40,57.56,49.20,#N/A
2054720,1-8-18 17:35:30,0.431,OXY8 (PSt7-10),27-6-18 9:57:01,default,239.773,_mol/L,27.335,¡C,1026.000,hPa,Humid,0,1,0,21.181,111879,271935.37,57.56,49.20,#N/A
