Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2054568,1-8-18 17:35:11,0.000,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.432,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.325,105248,254051.84,55.98,46.00,#N/A
2054577,1-8-18 17:35:13,0.020,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.413,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.326,105233,254023.96,55.98,46.00,#N/A
2054580,1-8-18 17:35:14,0.036,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.413,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.326,105207,253986.06,55.98,46.00,#N/A
2054590,1-8-18 17:35:15,0.053,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.394,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.327,105205,253989.09,55.98,46.00,#N/A
2054596,1-8-18 17:35:16,0.070,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.318,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.331,105207,253970.30,55.98,46.00,#N/A
2054608,1-8-18 17:35:17,0.087,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.394,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.329,105192,253967.30,55.98,46.00,#N/A
2054616,1-8-18 17:35:18,0.103,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.336,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.328,105178,253968.77,55.98,46.00,#N/A
2054623,1-8-18 17:35:19,0.120,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.375,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.328,105182,253949.43,55.98,46.00,#N/A
2054626,1-8-18 17:35:20,0.137,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.375,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.328,105182,253950.99,55.98,46.00,#N/A
2054643,1-8-18 17:35:21,0.154,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.337,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.330,105179,253950.11,55.98,46.00,#N/A
2054650,1-8-18 17:35:22,0.170,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.337,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.330,105165,253926.29,55.98,46.00,#N/A
2054656,1-8-18 17:35:23,0.186,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.356,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.329,105175,253933.51,55.98,46.00,#N/A
2054665,1-8-18 17:35:24,0.203,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.337,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.330,105174,253950.38,55.98,46.00,#N/A
2054679,1-8-18 17:35:25,0.220,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.299,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.332,105167,253935.90,55.98,46.00,#N/A
2054683,1-8-18 17:35:26,0.237,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.375,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.328,105172,253936.93,55.98,46.00,#N/A
2054693,1-8-18 17:35:27,0.253,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.318,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.333,105158,253927.47,55.98,46.00,#N/A
2054703,1-8-18 17:35:28,0.270,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.280,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.333,105168,253937.44,55.98,46.00,#N/A
2054712,1-8-18 17:35:29,0.287,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.356,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.329,105163,253925.92,55.98,46.00,#N/A
2054721,1-8-18 17:35:30,0.304,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.279,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.331,105164,253927.76,55.98,46.00,#N/A
2054727,1-8-18 17:35:31,0.320,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.356,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.331,105158,253923.96,55.98,46.00,#N/A
2054739,1-8-18 17:35:32,0.337,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.241,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.333,105158,253931.89,55.98,46.00,#N/A
2054746,1-8-18 17:35:33,0.354,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.394,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.327,105150,253925.97,55.98,46.00,#N/A
2054758,1-8-18 17:35:34,0.370,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.299,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.332,105148,253930.98,55.98,46.00,#N/A
2054765,1-8-18 17:35:35,0.386,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.337,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.330,105154,253932.90,55.98,46.00,#N/A
2054775,1-8-18 17:35:36,0.403,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.203,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.335,105148,253927.11,55.98,46.00,#N/A
2054786,1-8-18 17:35:37,0.420,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.260,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.332,105152,253922.82,55.98,46.00,#N/A
2054789,1-8-18 17:35:38,0.436,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.298,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.330,105149,253920.74,55.98,46.00,#N/A
2054801,1-8-18 17:35:39,0.453,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.203,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.335,105139,253913.90,55.98,46.00,#N/A
2054813,1-8-18 17:35:40,0.470,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.298,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.330,105143,253926.88,55.98,46.00,#N/A
2054822,1-8-18 17:35:41,0.487,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.223,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.336,105149,253930.18,55.98,46.00,#N/A
2054827,1-8-18 17:35:42,0.503,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.203,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.335,105135,253903.37,55.98,46.00,#N/A
2054834,1-8-18 17:35:43,0.520,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.318,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.331,105139,253915.82,55.98,46.00,#N/A
2054849,1-8-18 17:35:44,0.537,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.318,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.331,105145,253910.09,55.98,46.00,#N/A
2054853,1-8-18 17:35:45,0.554,OXY4 (PSt7-10),27-6-18 9:56:11,default,210.280,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.333,105128,253908.76,55.98,46.00,#N/A
