Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2021061,1-8-18 15:59:28,0.000,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.061,_mol/L,27.075,¡C,1026.000,hPa,Humid,36,0,0,20.614,114827,220340.07,26.25,55.30,#N/A
2021063,1-8-18 15:59:29,0.013,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.006,_mol/L,27.081,¡C,1026.000,hPa,Humid,36,0,0,20.615,114813,220286.19,26.25,55.30,#N/A
2021064,1-8-18 15:59:30,0.029,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.024,_mol/L,27.081,¡C,1026.000,hPa,Humid,36,0,0,20.614,114813,220263.47,26.25,55.30,#N/A
2021069,1-8-18 15:59:31,0.046,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.988,_mol/L,27.075,¡C,1026.000,hPa,Humid,36,0,0,20.618,114796,220255.29,26.25,55.30,#N/A
2021071,1-8-18 15:59:32,0.062,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.043,_mol/L,27.075,¡C,1026.000,hPa,Humid,36,0,0,20.615,114796,220244.52,26.25,55.30,#N/A
2021074,1-8-18 15:59:33,0.079,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.042,_mol/L,27.081,¡C,1026.000,hPa,Humid,36,0,0,20.613,114790,220222.16,26.25,55.30,#N/A
2021078,1-8-18 15:59:34,0.096,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.006,_mol/L,27.081,¡C,1026.000,hPa,Humid,36,0,0,20.615,114797,220219.14,26.25,55.30,#N/A
2021082,1-8-18 15:59:35,0.113,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.969,_mol/L,27.087,¡C,1026.000,hPa,Humid,36,0,0,20.615,114787,220223.86,26.25,55.30,#N/A
2021089,1-8-18 15:59:36,0.130,OXY2 (PSt7-10),27-6-18 9:55:47,default,204.006,_mol/L,27.075,¡C,1026.000,hPa,Humid,36,0,0,20.617,114783,220218.77,26.25,55.30,#N/A
2021092,1-8-18 15:59:37,0.146,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.914,_mol/L,27.081,¡C,1026.000,hPa,Humid,36,0,0,20.620,114779,220221.13,26.25,55.30,#N/A
