Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2120317,1-8-18 20:41:33,0.000,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.618,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.734,123638,386230.15,28.35,51.60,#N/A
2120322,1-8-18 20:41:34,0.011,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.619,_mol/L,26.939,¡C,1025.000,hPa,Humid,36,0,0,22.736,123586,386137.46,28.35,51.60,#N/A
2120323,1-8-18 20:41:35,0.027,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.588,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.736,123575,386104.70,28.35,51.60,#N/A
2120332,1-8-18 20:41:36,0.044,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.588,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.736,123568,386077.70,28.35,51.60,#N/A
2120338,1-8-18 20:41:37,0.061,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.632,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.733,123542,386060.94,28.35,51.60,#N/A
2120347,1-8-18 20:41:38,0.078,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.588,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.736,123537,386055.40,28.35,51.60,#N/A
2120350,1-8-18 20:41:39,0.094,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.588,_mol/L,26.945,¡C,1025.000,hPa,Humid,36,0,0,22.736,123522,386038.08,28.35,51.60,#N/A
2120360,1-8-18 20:41:40,0.111,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.557,_mol/L,26.951,¡C,1025.000,hPa,Humid,36,0,0,22.736,123521,386038.27,28.35,51.60,#N/A
2120369,1-8-18 20:41:41,0.128,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.542,_mol/L,26.951,¡C,1025.000,hPa,Humid,36,0,0,22.737,123528,386030.11,28.35,51.60,#N/A
2120374,1-8-18 20:41:42,0.144,OXY5 (PSt7-10),27-6-18 9:56:24,default,170.528,_mol/L,26.951,¡C,1025.000,hPa,Humid,36,0,0,22.738,123518,386002.71,28.35,51.60,#N/A
