Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2087185,1-8-18 19:09:39,0.000,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103655,257926.89,56.77,50.30,#N/A
2087190,1-8-18 19:09:40,0.012,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.434,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.787,103616,257850.56,56.77,50.30,#N/A
2087200,1-8-18 19:09:41,0.029,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.412,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.788,103597,257841.77,56.77,50.30,#N/A
2087205,1-8-18 19:09:42,0.045,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.278,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.794,103593,257826.40,56.77,50.30,#N/A
2087216,1-8-18 19:09:43,0.061,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.389,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.789,103575,257813.64,56.77,50.30,#N/A
2087217,1-8-18 19:09:44,0.078,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.280,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.792,103564,257796.90,56.77,50.30,#N/A
2087227,1-8-18 19:09:45,0.095,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103563,257793.98,56.77,50.30,#N/A
2087237,1-8-18 19:09:46,0.111,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.389,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.789,103558,257793.80,56.77,50.30,#N/A
2087244,1-8-18 19:09:47,0.128,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103541,257779.95,56.77,50.30,#N/A
2087258,1-8-18 19:09:48,0.145,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.325,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.790,103540,257779.75,56.77,50.30,#N/A
2087265,1-8-18 19:09:49,0.162,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.342,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.793,103542,257781.21,56.77,50.30,#N/A
2087272,1-8-18 19:09:50,0.178,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103540,257782.78,56.77,50.30,#N/A
2087279,1-8-18 19:09:51,0.195,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103537,257783.16,56.77,50.30,#N/A
2087292,1-8-18 19:09:52,0.212,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.280,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.792,103533,257780.96,56.77,50.30,#N/A
2087300,1-8-18 19:09:53,0.228,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.300,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.793,103521,257763.67,56.77,50.30,#N/A
2087305,1-8-18 19:09:54,0.245,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.233,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.796,103519,257778.81,56.77,50.30,#N/A
2087318,1-8-18 19:09:55,0.262,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103513,257770.99,56.77,50.30,#N/A
2087329,1-8-18 19:09:56,0.278,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.325,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.790,103502,257765.27,56.77,50.30,#N/A
2087336,1-8-18 19:09:57,0.295,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.280,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.792,103500,257746.18,56.77,50.30,#N/A
2087341,1-8-18 19:09:58,0.311,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.342,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.793,103491,257763.92,56.77,50.30,#N/A
2087351,1-8-18 19:09:59,0.328,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.342,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.793,103493,257756.93,56.77,50.30,#N/A
2087362,1-8-18 19:10:00,0.345,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.387,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.791,103495,257755.78,56.77,50.30,#N/A
2087372,1-8-18 19:10:01,0.362,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.280,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.792,103490,257766.93,56.77,50.30,#N/A
2087383,1-8-18 19:10:02,0.378,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.387,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.791,103487,257752.18,56.77,50.30,#N/A
2087389,1-8-18 19:10:03,0.395,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.364,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.792,103479,257743.76,56.77,50.30,#N/A
2087398,1-8-18 19:10:04,0.412,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.300,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.793,103480,257747.57,56.77,50.30,#N/A
2087405,1-8-18 19:10:05,0.428,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.255,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.795,103479,257747.83,56.77,50.30,#N/A
2087417,1-8-18 19:10:06,0.445,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.278,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.794,103474,257747.45,56.77,50.30,#N/A
2087427,1-8-18 19:10:07,0.462,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.389,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.789,103466,257747.10,56.77,50.30,#N/A
2087435,1-8-18 19:10:08,0.479,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.233,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.796,103460,257744.39,56.77,50.30,#N/A
2087443,1-8-18 19:10:09,0.495,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.275,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.796,103453,257741.24,56.77,50.30,#N/A
2087454,1-8-18 19:10:10,0.512,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.364,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.792,103445,257735.74,56.77,50.30,#N/A
2087464,1-8-18 19:10:11,0.528,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103447,257734.92,56.77,50.30,#N/A
2087475,1-8-18 19:10:12,0.545,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.278,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.794,103453,257744.59,56.77,50.30,#N/A
2087482,1-8-18 19:10:13,0.561,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.280,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.792,103441,257723.82,56.77,50.30,#N/A
2087493,1-8-18 19:10:14,0.578,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.213,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.795,103432,257730.03,56.77,50.30,#N/A
2087502,1-8-18 19:10:15,0.595,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.454,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.788,103429,257725.46,56.77,50.30,#N/A
2087511,1-8-18 19:10:16,0.612,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.320,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.794,103428,257731.15,56.77,50.30,#N/A
2087516,1-8-18 19:10:17,0.628,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.255,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.795,103429,257717.62,56.77,50.30,#N/A
2087521,1-8-18 19:10:18,0.645,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103424,257707.11,56.77,50.30,#N/A
2087537,1-8-18 19:10:19,0.662,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103425,257721.61,56.77,50.30,#N/A
2087540,1-8-18 19:10:20,0.679,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.255,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.795,103418,257713.12,56.77,50.30,#N/A
2087549,1-8-18 19:10:21,0.695,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.278,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.794,103414,257706.62,56.77,50.30,#N/A
2087561,1-8-18 19:10:22,0.711,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.303,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.791,103407,257717.25,56.77,50.30,#N/A
2087571,1-8-18 19:10:23,0.728,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.258,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.793,103410,257709.67,56.77,50.30,#N/A
2087578,1-8-18 19:10:24,0.745,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.345,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.791,103398,257705.99,56.77,50.30,#N/A
2087592,1-8-18 19:10:25,0.762,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.431,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.789,103396,257704.74,56.77,50.30,#N/A
2087597,1-8-18 19:10:26,0.778,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.300,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.793,103387,257689.85,56.77,50.30,#N/A
2087607,1-8-18 19:10:27,0.795,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.236,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.794,103392,257690.14,56.77,50.30,#N/A
2087616,1-8-18 19:10:28,0.812,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.191,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.796,103393,257700.03,56.77,50.30,#N/A
2087625,1-8-18 19:10:29,0.829,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.409,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.790,103389,257692.53,56.77,50.30,#N/A
2087634,1-8-18 19:10:30,0.845,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.389,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.789,103383,257683.25,56.77,50.30,#N/A
2087643,1-8-18 19:10:31,0.862,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.236,_mol/L,27.240,¡C,1025.000,hPa,Humid,0,1,0,20.794,103375,257692.66,56.77,50.30,#N/A
2087652,1-8-18 19:10:32,0.878,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.255,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.795,103368,257696.71,56.77,50.30,#N/A
2087661,1-8-18 19:10:33,0.895,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103359,257685.15,56.77,50.30,#N/A
2087669,1-8-18 19:10:34,0.911,OXY7 (PSt7-10),27-6-18 9:56:50,default,249.322,_mol/L,27.234,¡C,1025.000,hPa,Humid,0,1,0,20.792,103357,257676.95,56.77,50.30,#N/A
