Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2120302,1-8-18 20:41:29,0.000,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.519,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.877,102463,258062.71,56.77,50.30,#N/A
2120307,1-8-18 20:41:31,0.024,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.519,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.877,102443,258018.99,56.77,50.30,#N/A
2120311,1-8-18 20:41:32,0.041,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.497,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.878,102420,257980.01,56.77,50.30,#N/A
2120315,1-8-18 20:41:33,0.058,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.431,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.881,102402,257959.80,56.77,50.30,#N/A
2120319,1-8-18 20:41:34,0.074,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.431,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.881,102392,257949.76,56.77,50.30,#N/A
2120324,1-8-18 20:41:35,0.092,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.389,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.881,102383,257939.02,56.77,50.30,#N/A
2120334,1-8-18 20:41:36,0.108,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.428,_mol/L,27.216,¡C,1025.000,hPa,Humid,0,1,0,20.883,102382,257925.17,56.77,50.30,#N/A
2120340,1-8-18 20:41:37,0.124,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.472,_mol/L,27.216,¡C,1025.000,hPa,Humid,0,1,0,20.881,102373,257917.61,56.77,50.30,#N/A
2120346,1-8-18 20:41:38,0.141,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.561,_mol/L,27.216,¡C,1025.000,hPa,Humid,0,1,0,20.877,102361,257924.24,56.77,50.30,#N/A
2120349,1-8-18 20:41:39,0.158,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.453,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.880,102349,257904.32,56.77,50.30,#N/A
2120358,1-8-18 20:41:40,0.175,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.455,_mol/L,27.228,¡C,1025.000,hPa,Humid,0,1,0,20.878,102356,257910.23,56.77,50.30,#N/A
2120365,1-8-18 20:41:41,0.191,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.514,_mol/L,27.209,¡C,1025.000,hPa,Humid,0,1,0,20.881,102352,257912.21,56.77,50.30,#N/A
2120376,1-8-18 20:41:42,0.207,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.431,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.881,102340,257895.00,56.77,50.30,#N/A
2120385,1-8-18 20:41:43,0.224,OXY7 (PSt7-10),27-6-18 9:56:50,default,247.431,_mol/L,27.222,¡C,1025.000,hPa,Humid,0,1,0,20.881,102346,257907.07,56.77,50.30,#N/A
