Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1985060,1-8-18 14:04:59,0.000,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.814,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.519,105310,263157.30,57.03,20.10,#N/A
1985061,1-8-18 14:05:01,0.024,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.897,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.514,105279,263079.27,57.03,20.10,#N/A
1985063,1-8-18 14:05:02,0.041,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.847,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.517,105260,263017.05,57.03,20.10,#N/A
1985065,1-8-18 14:05:03,0.058,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.847,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.517,105248,262973.48,57.03,20.10,#N/A
1985066,1-8-18 14:05:04,0.074,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.864,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.516,105239,262933.41,57.03,20.10,#N/A
1985070,1-8-18 14:05:05,0.091,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.847,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.517,105238,262903.88,57.03,20.10,#N/A
1985073,1-8-18 14:05:06,0.108,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.797,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.520,105227,262890.88,57.03,20.10,#N/A
1985077,1-8-18 14:05:07,0.125,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.847,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.517,105222,262864.26,57.03,20.10,#N/A
1985081,1-8-18 14:05:08,0.141,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.796,_mol/L,27.118,¡C,1026.000,hPa,Humid,36,1,0,21.518,105218,262834.68,57.03,20.10,#N/A
1985085,1-8-18 14:05:09,0.158,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.829,_mol/L,27.118,¡C,1026.000,hPa,Humid,36,1,0,21.516,105220,262830.10,57.03,20.10,#N/A
1985089,1-8-18 14:05:10,0.175,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.780,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.521,105218,262817.25,57.03,20.10,#N/A
1985096,1-8-18 14:05:11,0.191,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.779,_mol/L,27.118,¡C,1026.000,hPa,Humid,36,1,0,21.519,105218,262787.92,57.03,20.10,#N/A
1985102,1-8-18 14:05:12,0.208,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.763,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.522,105217,262778.55,57.03,20.10,#N/A
1985105,1-8-18 14:05:13,0.224,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.763,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.522,105209,262777.72,57.03,20.10,#N/A
1985111,1-8-18 14:05:14,0.241,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.729,_mol/L,27.118,¡C,1026.000,hPa,Humid,36,1,0,21.522,105209,262766.76,57.03,20.10,#N/A
1985122,1-8-18 14:05:15,0.258,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.898,_mol/L,27.105,¡C,1026.000,hPa,Humid,36,1,0,21.516,105203,262731.26,57.03,20.10,#N/A
1985126,1-8-18 14:05:16,0.275,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.881,_mol/L,27.105,¡C,1026.000,hPa,Humid,36,1,0,21.517,105209,262738.42,57.03,20.10,#N/A
1985131,1-8-18 14:05:17,0.291,OXY1 (PSt7-10),27-6-18 9:55:34,default,189.780,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.521,105206,262712.68,57.03,20.10,#N/A
