Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2120356,1-8-18 20:41:39,0.000,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.730,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.419,104909,261448.72,57.03,20.10,#N/A
2120364,1-8-18 20:41:41,0.020,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.729,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.417,104878,261374.91,57.03,20.10,#N/A
2120379,1-8-18 20:41:42,0.037,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.729,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.417,104864,261305.43,57.03,20.10,#N/A
2120384,1-8-18 20:41:43,0.054,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.713,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.420,104847,261262.83,57.03,20.10,#N/A
2120392,1-8-18 20:41:44,0.071,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.696,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.421,104835,261228.89,57.03,20.10,#N/A
2120399,1-8-18 20:41:45,0.088,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.746,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.416,104833,261202.83,57.03,20.10,#N/A
2120411,1-8-18 20:41:46,0.104,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104825,261179.90,57.03,20.10,#N/A
2120412,1-8-18 20:41:47,0.120,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.763,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.417,104820,261162.80,57.03,20.10,#N/A
2120427,1-8-18 20:41:48,0.137,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.831,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.413,104817,261144.16,57.03,20.10,#N/A
2120435,1-8-18 20:41:49,0.154,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.695,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.419,104815,261130.34,57.03,20.10,#N/A
2120438,1-8-18 20:41:50,0.170,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.712,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.418,104827,261102.28,57.03,20.10,#N/A
2120450,1-8-18 20:41:51,0.187,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104853,261107.46,57.03,20.10,#N/A
2120456,1-8-18 20:41:52,0.204,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.643,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.420,104802,261078.65,57.03,20.10,#N/A
2120467,1-8-18 20:41:53,0.221,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.712,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.418,104802,261066.91,57.03,20.10,#N/A
2120473,1-8-18 20:41:54,0.238,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.626,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.421,104806,261073.23,57.03,20.10,#N/A
2120480,1-8-18 20:41:55,0.254,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.679,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.422,104804,261041.08,57.03,20.10,#N/A
2120489,1-8-18 20:41:56,0.270,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104803,261050.23,57.03,20.10,#N/A
2120498,1-8-18 20:41:57,0.287,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.695,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.419,104802,261036.14,57.03,20.10,#N/A
2120505,1-8-18 20:41:58,0.304,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.627,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.423,104804,261032.67,57.03,20.10,#N/A
2120515,1-8-18 20:41:59,0.320,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.644,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.422,104790,261012.29,57.03,20.10,#N/A
2120523,1-8-18 20:42:00,0.337,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.609,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.422,104794,260999.25,57.03,20.10,#N/A
2120530,1-8-18 20:42:01,0.354,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.713,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.420,104798,260992.66,57.03,20.10,#N/A
2120536,1-8-18 20:42:02,0.371,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.677,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.418,104799,260977.63,57.03,20.10,#N/A
2120545,1-8-18 20:42:03,0.388,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.627,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.423,104796,260966.29,57.03,20.10,#N/A
2120552,1-8-18 20:42:04,0.404,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.662,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.423,104793,260964.32,57.03,20.10,#N/A
2120563,1-8-18 20:42:05,0.421,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.609,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.422,104796,260950.94,57.03,20.10,#N/A
2120571,1-8-18 20:42:06,0.437,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.713,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.420,104791,260947.11,57.03,20.10,#N/A
2120577,1-8-18 20:42:07,0.454,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.645,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.424,104788,260940.80,57.03,20.10,#N/A
2120584,1-8-18 20:42:08,0.470,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.644,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.422,104779,260921.10,57.03,20.10,#N/A
2120590,1-8-18 20:42:09,0.487,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.626,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.421,104783,260927.58,57.03,20.10,#N/A
2120600,1-8-18 20:42:10,0.504,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.610,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.424,104775,260915.86,57.03,20.10,#N/A
2120604,1-8-18 20:42:11,0.521,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.577,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.426,104766,260907.25,57.03,20.10,#N/A
2120617,1-8-18 20:42:12,0.537,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104766,260896.47,57.03,20.10,#N/A
2120625,1-8-18 20:42:13,0.554,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.677,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.418,104755,260894.17,57.03,20.10,#N/A
2120633,1-8-18 20:42:14,0.571,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.593,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.425,104758,260886.26,57.03,20.10,#N/A
2120639,1-8-18 20:42:15,0.588,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.747,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.418,104753,260876.21,57.03,20.10,#N/A
2120646,1-8-18 20:42:16,0.604,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.644,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.422,104751,260866.79,57.03,20.10,#N/A
2120659,1-8-18 20:42:17,0.621,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.593,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.425,104759,260863.17,57.03,20.10,#N/A
2120660,1-8-18 20:42:18,0.637,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.593,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.425,104748,260847.78,57.03,20.10,#N/A
2120671,1-8-18 20:42:19,0.654,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.645,_mol/L,27.069,¡C,1025.000,hPa,Humid,36,1,0,21.424,104748,260857.31,57.03,20.10,#N/A
2120679,1-8-18 20:42:20,0.670,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.627,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.423,104736,260845.18,57.03,20.10,#N/A
2120689,1-8-18 20:42:21,0.687,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.559,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.425,104752,260840.41,57.03,20.10,#N/A
2120698,1-8-18 20:42:22,0.704,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.610,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.424,104748,260832.58,57.03,20.10,#N/A
2120707,1-8-18 20:42:23,0.721,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104740,260829.60,57.03,20.10,#N/A
2120708,1-8-18 20:42:24,0.737,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.609,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.422,104729,260819.92,57.03,20.10,#N/A
2120720,1-8-18 20:42:25,0.754,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.576,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.424,104719,260816.64,57.03,20.10,#N/A
2120728,1-8-18 20:42:26,0.771,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.593,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.425,104720,260825.85,57.03,20.10,#N/A
2120739,1-8-18 20:42:27,0.788,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.610,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.424,104726,260803.55,57.03,20.10,#N/A
2120740,1-8-18 20:42:28,0.804,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.627,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.423,104716,260806.70,57.03,20.10,#N/A
2120749,1-8-18 20:42:29,0.820,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.576,_mol/L,27.081,¡C,1025.000,hPa,Humid,36,1,0,21.424,104722,260800.29,57.03,20.10,#N/A
2120760,1-8-18 20:42:30,0.837,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.661,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.421,104716,260802.80,57.03,20.10,#N/A
2120764,1-8-18 20:42:31,0.854,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104703,260784.98,57.03,20.10,#N/A
2120778,1-8-18 20:42:32,0.871,OXY1 (PSt7-10),27-6-18 9:55:34,default,191.678,_mol/L,27.075,¡C,1025.000,hPa,Humid,36,1,0,21.420,104702,260783.09,57.03,20.10,#N/A
