Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2021096,1-8-18 15:59:37,0.000,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.068,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.989,127346,360945.24,58.08,24.00,#N/A
2021100,1-8-18 15:59:38,0.012,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.034,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.989,127293,360857.03,58.08,24.00,#N/A
2021103,1-8-18 15:59:39,0.028,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.068,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.989,127269,360822.62,58.08,24.00,#N/A
2021109,1-8-18 15:59:40,0.045,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.987,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.992,127251,360778.02,58.08,24.00,#N/A
2021119,1-8-18 15:59:41,0.062,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.066,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.987,127232,360735.03,58.08,24.00,#N/A
2021126,1-8-18 15:59:42,0.078,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.020,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.992,127224,360723.34,58.08,24.00,#N/A
2021135,1-8-18 15:59:43,0.095,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.020,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.992,127230,360724.68,58.08,24.00,#N/A
2021136,1-8-18 15:59:44,0.111,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.939,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.995,127231,360703.23,58.08,24.00,#N/A
2021147,1-8-18 15:59:45,0.128,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.987,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.992,127219,360688.05,58.08,24.00,#N/A
2021155,1-8-18 15:59:46,0.145,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.004,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.993,127210,360682.58,58.08,24.00,#N/A
2021163,1-8-18 15:59:47,0.162,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.004,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.993,127220,360678.01,58.08,24.00,#N/A
2021170,1-8-18 15:59:48,0.178,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.020,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.992,127201,360651.20,58.08,24.00,#N/A
2021181,1-8-18 15:59:49,0.195,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.972,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.995,127192,360658.56,58.08,24.00,#N/A
2021189,1-8-18 15:59:50,0.212,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.036,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.991,127191,360631.63,58.08,24.00,#N/A
2021199,1-8-18 15:59:51,0.228,OXY6 (PSt7-10),27-6-18 9:56:39,default,182.004,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.993,127181,360615.30,58.08,24.00,#N/A
2021207,1-8-18 15:59:52,0.244,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.972,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.995,127173,360614.86,58.08,24.00,#N/A
2021215,1-8-18 15:59:53,0.261,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.908,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.997,127171,360603.05,58.08,24.00,#N/A
2021226,1-8-18 15:59:54,0.278,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.923,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.996,127165,360608.38,58.08,24.00,#N/A
2021234,1-8-18 15:59:55,0.295,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.939,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.995,127180,360609.41,58.08,24.00,#N/A
2021246,1-8-18 15:59:56,0.312,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.941,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.997,127174,360609.55,58.08,24.00,#N/A
2021251,1-8-18 15:59:57,0.328,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.874,_mol/L,27.138,¡C,1026.000,hPa,Humid,36,1,0,21.997,127174,360591.03,58.08,24.00,#N/A
2021261,1-8-18 15:59:58,0.345,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.925,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.998,127160,360569.55,58.08,24.00,#N/A
2021273,1-8-18 15:59:59,0.362,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.923,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.996,127165,360584.60,58.08,24.00,#N/A
2021283,1-8-18 16:00:00,0.378,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.939,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.995,127151,360579.26,58.08,24.00,#N/A
2021293,1-8-18 16:00:01,0.395,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.908,_mol/L,27.132,¡C,1026.000,hPa,Humid,36,1,0,21.997,127151,360551.51,58.08,24.00,#N/A
2021299,1-8-18 16:00:02,0.411,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.972,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.995,127147,360542.83,58.08,24.00,#N/A
2021304,1-8-18 16:00:03,0.428,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.925,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.998,127126,360533.36,58.08,24.00,#N/A
2021313,1-8-18 16:00:04,0.445,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.941,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,21.997,127141,360547.09,58.08,24.00,#N/A
2021326,1-8-18 16:00:05,0.462,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.942,_mol/L,27.120,¡C,1026.000,hPa,Humid,36,1,0,21.999,127132,360549.98,58.08,24.00,#N/A
2021338,1-8-18 16:00:06,0.479,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.893,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,22.000,127130,360525.92,58.08,24.00,#N/A
2021342,1-8-18 16:00:07,0.495,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.990,_mol/L,27.120,¡C,1026.000,hPa,Humid,36,1,0,21.996,127130,360515.43,58.08,24.00,#N/A
2021350,1-8-18 16:00:08,0.511,OXY6 (PSt7-10),27-6-18 9:56:39,default,181.877,_mol/L,27.126,¡C,1026.000,hPa,Humid,36,1,0,22.001,127120,360510.92,58.08,24.00,#N/A
