Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2120328,1-8-18 20:41:35,0.000,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.763,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.373,117466,283041.17,60.72,36.00,#N/A
2120329,1-8-18 20:41:36,0.010,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.899,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.367,117421,282944.59,60.72,36.00,#N/A
2120336,1-8-18 20:41:37,0.027,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117396,282899.67,60.72,36.00,#N/A
2120344,1-8-18 20:41:38,0.044,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.916,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.366,117386,282871.61,60.72,36.00,#N/A
2120352,1-8-18 20:41:39,0.060,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117375,282857.83,60.72,36.00,#N/A
2120363,1-8-18 20:41:40,0.077,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.899,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.367,117367,282824.60,60.72,36.00,#N/A
2120368,1-8-18 20:41:41,0.094,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.864,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.367,117351,282804.56,60.72,36.00,#N/A
2120377,1-8-18 20:41:42,0.110,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117345,282801.52,60.72,36.00,#N/A
2120380,1-8-18 20:41:43,0.127,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.881,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.366,117339,282782.21,60.72,36.00,#N/A
2120388,1-8-18 20:41:44,0.143,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117336,282794.05,60.72,36.00,#N/A
2120397,1-8-18 20:41:45,0.160,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.814,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.370,117336,282762.64,60.72,36.00,#N/A
2120406,1-8-18 20:41:46,0.176,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117336,282754.70,60.72,36.00,#N/A
2120414,1-8-18 20:41:47,0.193,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.797,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.371,117339,282754.97,60.72,36.00,#N/A
2120420,1-8-18 20:41:48,0.210,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.832,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.371,117329,282756.94,60.72,36.00,#N/A
2120433,1-8-18 20:41:49,0.227,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.831,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.369,117327,282745.98,60.72,36.00,#N/A
2120442,1-8-18 20:41:50,0.243,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.882,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.368,117320,282725.87,60.72,36.00,#N/A
2120444,1-8-18 20:41:51,0.260,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.797,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.371,117306,282722.89,60.72,36.00,#N/A
2120459,1-8-18 20:41:52,0.277,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.933,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.365,117308,282719.53,60.72,36.00,#N/A
2120463,1-8-18 20:41:53,0.294,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.780,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.372,117298,282716.69,60.72,36.00,#N/A
2120471,1-8-18 20:41:54,0.310,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.849,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.370,117300,282715.95,60.72,36.00,#N/A
2120477,1-8-18 20:41:55,0.326,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.866,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.369,117291,282696.65,60.72,36.00,#N/A
2120486,1-8-18 20:41:56,0.343,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.797,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.371,117294,282699.98,60.72,36.00,#N/A
2120493,1-8-18 20:41:57,0.360,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.797,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.371,117297,282674.34,60.72,36.00,#N/A
2120502,1-8-18 20:41:58,0.377,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.728,_mol/L,27.129,¡C,1025.000,hPa,Humid,36,1,0,21.373,117290,282676.58,60.72,36.00,#N/A
2120510,1-8-18 20:41:59,0.393,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.780,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.372,117288,282657.56,60.72,36.00,#N/A
2120518,1-8-18 20:42:00,0.410,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.763,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.373,117283,282656.20,60.72,36.00,#N/A
2120529,1-8-18 20:42:01,0.427,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.798,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.373,117280,282661.79,60.72,36.00,#N/A
2120535,1-8-18 20:42:02,0.444,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.780,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.372,117276,282651.42,60.72,36.00,#N/A
2120543,1-8-18 20:42:03,0.461,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.815,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.372,117273,282652.20,60.72,36.00,#N/A
2120555,1-8-18 20:42:04,0.477,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.764,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.375,117265,282637.19,60.72,36.00,#N/A
2120557,1-8-18 20:42:05,0.494,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.797,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.371,117249,282634.91,60.72,36.00,#N/A
2120569,1-8-18 20:42:06,0.510,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.814,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.370,117249,282635.18,60.72,36.00,#N/A
2120573,1-8-18 20:42:07,0.527,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.798,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.373,117238,282630.36,60.72,36.00,#N/A
2120586,1-8-18 20:42:08,0.543,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.881,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.366,117239,282618.32,60.72,36.00,#N/A
2120591,1-8-18 20:42:09,0.560,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.866,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.369,117238,282627.09,60.72,36.00,#N/A
2120602,1-8-18 20:42:10,0.577,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.779,_mol/L,27.129,¡C,1025.000,hPa,Humid,36,1,0,21.370,117228,282611.69,60.72,36.00,#N/A
2120609,1-8-18 20:42:11,0.594,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.814,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.370,117228,282597.38,60.72,36.00,#N/A
2120616,1-8-18 20:42:12,0.610,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.798,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.373,117224,282588.54,60.72,36.00,#N/A
2120623,1-8-18 20:42:13,0.627,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.847,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.368,117218,282589.94,60.72,36.00,#N/A
2120631,1-8-18 20:42:14,0.644,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.847,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.368,117211,282585.04,60.72,36.00,#N/A
2120637,1-8-18 20:42:15,0.660,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.847,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.368,117203,282576.87,60.72,36.00,#N/A
2120651,1-8-18 20:42:16,0.677,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.882,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.368,117185,282575.56,60.72,36.00,#N/A
2120656,1-8-18 20:42:17,0.693,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.915,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.364,117179,282583.19,60.72,36.00,#N/A
2120665,1-8-18 20:42:18,0.710,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.898,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.365,117171,282572.06,60.72,36.00,#N/A
2120675,1-8-18 20:42:19,0.727,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.933,_mol/L,27.116,¡C,1025.000,hPa,Humid,36,1,0,21.365,117174,282568.04,60.72,36.00,#N/A
2120683,1-8-18 20:42:20,0.743,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.898,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.365,117161,282546.95,60.72,36.00,#N/A
2120691,1-8-18 20:42:21,0.760,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.814,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.370,117155,282549.91,60.72,36.00,#N/A
2120696,1-8-18 20:42:22,0.777,OXY3 (PSt7-10),27-6-18 9:55:59,default,190.915,_mol/L,27.123,¡C,1025.000,hPa,Humid,36,1,0,21.364,117158,282552.90,60.72,36.00,#N/A
