Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1985075,1-8-18 14:05:06,0.000,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.878,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.050,111618,254709.23,55.98,46.00,#N/A
1985079,1-8-18 14:05:07,0.010,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.913,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.048,111578,254648.13,55.98,46.00,#N/A
1985083,1-8-18 14:05:08,0.027,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.895,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.049,111580,254637.51,55.98,46.00,#N/A
1985087,1-8-18 14:05:09,0.044,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.948,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.046,111556,254627.36,55.98,46.00,#N/A
1985091,1-8-18 14:05:10,0.061,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.913,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.048,111542,254619.12,55.98,46.00,#N/A
1985095,1-8-18 14:05:11,0.077,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.913,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.048,111555,254604.61,55.98,46.00,#N/A
1985101,1-8-18 14:05:12,0.094,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.895,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.049,111541,254614.97,55.98,46.00,#N/A
1985107,1-8-18 14:05:13,0.111,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.877,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.048,111547,254619.08,55.98,46.00,#N/A
1985114,1-8-18 14:05:14,0.127,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.896,_mol/L,27.099,¡C,1026.000,hPa,Humid,36,1,0,21.051,111548,254608.02,55.98,46.00,#N/A
1985118,1-8-18 14:05:15,0.143,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.878,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.050,111531,254592.17,55.98,46.00,#N/A
1985124,1-8-18 14:05:16,0.160,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.895,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.049,111529,254600.19,55.98,46.00,#N/A
1985136,1-8-18 14:05:17,0.177,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.841,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.050,111525,254602.91,55.98,46.00,#N/A
1985142,1-8-18 14:05:18,0.194,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.948,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.046,111521,254596.64,55.98,46.00,#N/A
1985151,1-8-18 14:05:19,0.211,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.913,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.048,111514,254578.51,55.98,46.00,#N/A
1985157,1-8-18 14:05:20,0.227,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.895,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.049,111512,254591.71,55.98,46.00,#N/A
1985164,1-8-18 14:05:21,0.244,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.825,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.053,111509,254585.37,55.98,46.00,#N/A
1985172,1-8-18 14:05:22,0.261,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.859,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.049,111504,254592.46,55.98,46.00,#N/A
1985180,1-8-18 14:05:23,0.277,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.930,_mol/L,27.106,¡C,1026.000,hPa,Humid,36,1,0,21.047,111509,254587.20,55.98,46.00,#N/A
1985195,1-8-18 14:05:24,0.295,OXY4 (PSt7-10),27-6-18 9:56:11,default,197.789,_mol/L,27.112,¡C,1026.000,hPa,Humid,36,1,0,21.053,111510,254594.68,55.98,46.00,#N/A
