Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2087153,1-8-18 19:09:33,0.000,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.419,106149,254438.71,55.98,46.00,#N/A
2087158,1-8-18 19:09:35,0.022,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.417,106124,254400.77,55.98,46.00,#N/A
2087163,1-8-18 19:09:36,0.039,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.416,106112,254376.57,55.98,46.00,#N/A
2087171,1-8-18 19:09:37,0.056,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,106092,254363.03,55.98,46.00,#N/A
2087173,1-8-18 19:09:38,0.072,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.652,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.417,106093,254338.58,55.98,46.00,#N/A
2087182,1-8-18 19:09:39,0.088,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.633,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.418,106091,254345.89,55.98,46.00,#N/A
2087189,1-8-18 19:09:40,0.106,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.634,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.422,106085,254341.44,55.98,46.00,#N/A
2087198,1-8-18 19:09:41,0.122,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.633,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.420,106078,254324.47,55.98,46.00,#N/A
2087206,1-8-18 19:09:42,0.138,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.416,106071,254320.84,55.98,46.00,#N/A
2087213,1-8-18 19:09:43,0.155,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.419,106071,254335.84,55.98,46.00,#N/A
2087220,1-8-18 19:09:44,0.172,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.420,106065,254335.15,55.98,46.00,#N/A
2087231,1-8-18 19:09:45,0.189,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.418,106061,254325.95,55.98,46.00,#N/A
2087236,1-8-18 19:09:46,0.205,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,106064,254323.63,55.98,46.00,#N/A
2087250,1-8-18 19:09:47,0.222,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,106064,254331.11,55.98,46.00,#N/A
2087253,1-8-18 19:09:48,0.239,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.416,106054,254332.42,55.98,46.00,#N/A
2087262,1-8-18 19:09:49,0.256,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,106057,254325.49,55.98,46.00,#N/A
2087270,1-8-18 19:09:50,0.272,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.614,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.421,106056,254321.83,55.98,46.00,#N/A
2087284,1-8-18 19:09:51,0.289,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,106052,254316.42,55.98,46.00,#N/A
2087294,1-8-18 19:09:52,0.306,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.420,106052,254311.67,55.98,46.00,#N/A
2087301,1-8-18 19:09:53,0.322,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.614,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.419,106051,254318.64,55.98,46.00,#N/A
2087308,1-8-18 19:09:54,0.339,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.417,106049,254317.08,55.98,46.00,#N/A
2087315,1-8-18 19:09:55,0.355,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.417,106035,254306.88,55.98,46.00,#N/A
2087324,1-8-18 19:09:56,0.372,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.652,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.419,106032,254309.53,55.98,46.00,#N/A
2087334,1-8-18 19:09:57,0.389,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,106038,254308.11,55.98,46.00,#N/A
2087346,1-8-18 19:09:58,0.405,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.420,106031,254315.01,55.98,46.00,#N/A
2087355,1-8-18 19:09:59,0.422,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.727,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.415,106027,254308.27,55.98,46.00,#N/A
2087366,1-8-18 19:10:00,0.439,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.652,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.419,106027,254299.63,55.98,46.00,#N/A
2087375,1-8-18 19:10:01,0.456,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,106025,254303.60,55.98,46.00,#N/A
2087378,1-8-18 19:10:02,0.472,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.766,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.415,106018,254300.09,55.98,46.00,#N/A
2087390,1-8-18 19:10:03,0.489,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.417,106028,254313.07,55.98,46.00,#N/A
2087400,1-8-18 19:10:04,0.506,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.710,_mol/L,27.210,¡C,1025.000,hPa,Humid,36,1,0,20.420,106017,254298.41,55.98,46.00,#N/A
2087411,1-8-18 19:10:05,0.522,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.420,106010,254287.19,55.98,46.00,#N/A
2087414,1-8-18 19:10:06,0.539,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.747,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.416,106011,254294.60,55.98,46.00,#N/A
2087422,1-8-18 19:10:07,0.556,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.766,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.415,106002,254289.60,55.98,46.00,#N/A
2087432,1-8-18 19:10:08,0.572,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.690,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.417,106000,254288.82,55.98,46.00,#N/A
2087441,1-8-18 19:10:09,0.589,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.747,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.416,106000,254291.01,55.98,46.00,#N/A
2087450,1-8-18 19:10:10,0.605,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,105996,254292.55,55.98,46.00,#N/A
2087459,1-8-18 19:10:11,0.622,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.747,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.416,105992,254273.66,55.98,46.00,#N/A
2087470,1-8-18 19:10:12,0.639,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.727,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.415,105990,254274.18,55.98,46.00,#N/A
2087479,1-8-18 19:10:13,0.655,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,105983,254278.41,55.98,46.00,#N/A
2087486,1-8-18 19:10:14,0.672,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,105987,254273.24,55.98,46.00,#N/A
2087500,1-8-18 19:10:15,0.689,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,105983,254259.94,55.98,46.00,#N/A
2087509,1-8-18 19:10:16,0.706,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.652,_mol/L,27.229,¡C,1025.000,hPa,Humid,36,1,0,20.417,105981,254270.70,55.98,46.00,#N/A
2087512,1-8-18 19:10:17,0.722,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.653,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.421,105974,254259.60,55.98,46.00,#N/A
2087526,1-8-18 19:10:18,0.739,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.418,105981,254264.88,55.98,46.00,#N/A
2087530,1-8-18 19:10:19,0.756,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.784,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.412,105978,254267.66,55.98,46.00,#N/A
2087542,1-8-18 19:10:20,0.772,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.709,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.418,105973,254260.86,55.98,46.00,#N/A
2087556,1-8-18 19:10:21,0.789,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,105964,254258.18,55.98,46.00,#N/A
2087559,1-8-18 19:10:22,0.805,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.746,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.414,105958,254251.63,55.98,46.00,#N/A
2087572,1-8-18 19:10:23,0.822,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.671,_mol/L,27.223,¡C,1025.000,hPa,Humid,36,1,0,20.418,105965,254259.90,55.98,46.00,#N/A
2087579,1-8-18 19:10:24,0.839,OXY4 (PSt7-10),27-6-18 9:56:11,default,208.728,_mol/L,27.216,¡C,1025.000,hPa,Humid,36,1,0,20.417,105963,254269.99,55.98,46.00,#N/A
