Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1985099,1-8-18 14:05:11,0.000,OXY6 (PSt7-10),27-6-18 9:56:39,default,176.046,_mol/L,27.280,¡C,1027.000,hPa,Humid,36,1,0,22.324,130056,361316.32,58.08,24.00,#N/A
1985109,1-8-18 14:05:13,0.020,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.968,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.327,130028,361250.00,58.08,24.00,#N/A
1985112,1-8-18 14:05:14,0.036,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.968,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.327,130001,361194.63,58.08,24.00,#N/A
1985120,1-8-18 14:05:15,0.053,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.952,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.328,129980,361160.91,58.08,24.00,#N/A
1985128,1-8-18 14:05:16,0.070,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.935,_mol/L,27.292,¡C,1027.000,hPa,Humid,36,1,0,22.327,129963,361127.19,58.08,24.00,#N/A
1985137,1-8-18 14:05:17,0.087,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.922,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.330,129945,361108.32,58.08,24.00,#N/A
1985140,1-8-18 14:05:18,0.103,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.983,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.326,129935,361078.04,58.08,24.00,#N/A
1985149,1-8-18 14:05:19,0.120,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.969,_mol/L,27.280,¡C,1027.000,hPa,Humid,36,1,0,22.329,129940,361078.96,58.08,24.00,#N/A
1985160,1-8-18 14:05:20,0.137,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.907,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.331,129930,361056.07,58.08,24.00,#N/A
1985165,1-8-18 14:05:21,0.154,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.892,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.332,129927,361072.99,58.08,24.00,#N/A
1985178,1-8-18 14:05:22,0.170,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.924,_mol/L,27.280,¡C,1027.000,hPa,Humid,36,1,0,22.332,129925,361040.84,58.08,24.00,#N/A
1985181,1-8-18 14:05:23,0.186,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.968,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.327,129912,361037.96,58.08,24.00,#N/A
1985189,1-8-18 14:05:24,0.203,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.842,_mol/L,27.298,¡C,1027.000,hPa,Humid,36,1,0,22.331,129909,361032.72,58.08,24.00,#N/A
1985201,1-8-18 14:05:25,0.220,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.875,_mol/L,27.292,¡C,1027.000,hPa,Humid,36,1,0,22.331,129915,361037.86,58.08,24.00,#N/A
1985213,1-8-18 14:05:26,0.237,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.892,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.332,129912,361014.01,58.08,24.00,#N/A
1985225,1-8-18 14:05:27,0.254,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.907,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.331,129904,361020.33,58.08,24.00,#N/A
1985231,1-8-18 14:05:28,0.270,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.892,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.332,129912,360993.32,58.08,24.00,#N/A
1985237,1-8-18 14:05:29,0.287,OXY6 (PSt7-10),27-6-18 9:56:39,default,175.922,_mol/L,27.286,¡C,1027.000,hPa,Humid,36,1,0,22.330,129894,360983.64,58.08,24.00,#N/A
