Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1985062,1-8-18 14:05:01,0.000,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.467,_mol/L,26.972,¡C,1027.000,hPa,Humid,36,0,0,20.681,115259,220880.16,26.25,55.30,#N/A
1985064,1-8-18 14:05:03,0.020,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.504,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.681,115236,220846.69,26.25,55.30,#N/A
1985067,1-8-18 14:05:04,0.037,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.972,¡C,1027.000,hPa,Humid,36,0,0,20.682,115220,220821.24,26.25,55.30,#N/A
1985071,1-8-18 14:05:05,0.054,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.504,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.683,115192,220804.18,26.25,55.30,#N/A
1985072,1-8-18 14:05:06,0.071,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.486,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.684,115188,220783.81,26.25,55.30,#N/A
1985076,1-8-18 14:05:07,0.087,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115185,220785.85,26.25,55.30,#N/A
1985082,1-8-18 14:05:08,0.104,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.468,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.685,115180,220767.40,26.25,55.30,#N/A
1985086,1-8-18 14:05:09,0.120,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.686,115182,220775.52,26.25,55.30,#N/A
1985090,1-8-18 14:05:10,0.137,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.486,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.684,115177,220781.13,26.25,55.30,#N/A
1985094,1-8-18 14:05:11,0.153,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.486,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.684,115168,220754.57,26.25,55.30,#N/A
1985100,1-8-18 14:05:12,0.170,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115168,220763.65,26.25,55.30,#N/A
1985108,1-8-18 14:05:13,0.187,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.413,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.686,115162,220772.58,26.25,55.30,#N/A
1985115,1-8-18 14:05:14,0.204,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.486,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.684,115170,220766.74,26.25,55.30,#N/A
1985121,1-8-18 14:05:15,0.220,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.413,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.686,115152,220767.17,26.25,55.30,#N/A
1985125,1-8-18 14:05:16,0.237,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115155,220766.53,26.25,55.30,#N/A
1985134,1-8-18 14:05:17,0.254,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.413,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.686,115153,220764.03,26.25,55.30,#N/A
1985141,1-8-18 14:05:18,0.271,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115157,220762.15,26.25,55.30,#N/A
1985150,1-8-18 14:05:19,0.287,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.395,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.689,115142,220762.11,26.25,55.30,#N/A
1985159,1-8-18 14:05:20,0.303,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.431,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.685,115152,220760.26,26.25,55.30,#N/A
1985162,1-8-18 14:05:21,0.320,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.468,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.685,115133,220759.48,26.25,55.30,#N/A
1985171,1-8-18 14:05:22,0.337,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.358,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.689,115147,220758.82,26.25,55.30,#N/A
1985182,1-8-18 14:05:23,0.354,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.358,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.689,115134,220750.88,26.25,55.30,#N/A
1985191,1-8-18 14:05:24,0.371,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.358,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.691,115131,220758.25,26.25,55.30,#N/A
1985198,1-8-18 14:05:25,0.387,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115127,220742.24,26.25,55.30,#N/A
1985211,1-8-18 14:05:26,0.404,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.972,¡C,1027.000,hPa,Humid,36,0,0,20.682,115125,220753.14,26.25,55.30,#N/A
1985217,1-8-18 14:05:27,0.421,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.431,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.687,115125,220748.00,26.25,55.30,#N/A
1985228,1-8-18 14:05:28,0.437,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.468,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.685,115107,220747.30,26.25,55.30,#N/A
1985240,1-8-18 14:05:29,0.453,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.413,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.686,115104,220751.03,26.25,55.30,#N/A
1985247,1-8-18 14:05:30,0.470,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.486,_mol/L,26.959,¡C,1027.000,hPa,Humid,36,0,0,20.684,115111,220739.31,26.25,55.30,#N/A
1985257,1-8-18 14:05:31,0.487,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.395,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.687,115114,220746.14,26.25,55.30,#N/A
1985267,1-8-18 14:05:32,0.504,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.376,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.688,115103,220731.92,26.25,55.30,#N/A
1985284,1-8-18 14:05:33,0.521,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.376,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.688,115101,220737.17,26.25,55.30,#N/A
1985290,1-8-18 14:05:34,0.537,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.449,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.684,115099,220738.54,26.25,55.30,#N/A
1985297,1-8-18 14:05:35,0.554,OXY2 (PSt7-10),27-6-18 9:55:47,default,203.431,_mol/L,26.965,¡C,1027.000,hPa,Humid,36,0,0,20.685,115105,220737.95,26.25,55.30,#N/A
