Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2054621,1-8-18 17:35:18,0.000,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.429,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.488,104172,261551.38,57.03,20.10,#N/A
2054629,1-8-18 17:35:20,0.018,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.462,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.484,104151,261466.37,57.03,20.10,#N/A
2054641,1-8-18 17:35:21,0.035,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.427,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.484,104132,261410.08,57.03,20.10,#N/A
2054647,1-8-18 17:35:22,0.051,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.445,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.485,104125,261370.57,57.03,20.10,#N/A
2054660,1-8-18 17:35:23,0.067,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.428,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.486,104114,261338.74,57.03,20.10,#N/A
2054670,1-8-18 17:35:24,0.084,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104110,261309.79,57.03,20.10,#N/A
2054675,1-8-18 17:35:25,0.100,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.445,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.485,104104,261282.62,57.03,20.10,#N/A
2054681,1-8-18 17:35:26,0.117,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.462,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.484,104102,261258.48,57.03,20.10,#N/A
2054697,1-8-18 17:35:27,0.134,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.395,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.488,104095,261236.41,57.03,20.10,#N/A
2054706,1-8-18 17:35:28,0.151,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.463,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.486,104100,261223.44,57.03,20.10,#N/A
2054714,1-8-18 17:35:29,0.168,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.343,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.489,104092,261205.24,57.03,20.10,#N/A
2054719,1-8-18 17:35:30,0.184,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.411,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.487,104096,261181.68,57.03,20.10,#N/A
2054732,1-8-18 17:35:31,0.201,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.343,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.489,104094,261159.99,57.03,20.10,#N/A
2054742,1-8-18 17:35:32,0.218,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.395,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.488,104080,261155.49,57.03,20.10,#N/A
2054751,1-8-18 17:35:33,0.234,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.411,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.487,104082,261145.60,57.03,20.10,#N/A
2054757,1-8-18 17:35:34,0.250,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.462,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.484,104078,261125.98,57.03,20.10,#N/A
2054769,1-8-18 17:35:35,0.267,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.446,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.487,104087,261129.06,57.03,20.10,#N/A
2054773,1-8-18 17:35:36,0.284,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.343,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.489,104083,261118.27,57.03,20.10,#N/A
2054784,1-8-18 17:35:37,0.301,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104084,261097.50,57.03,20.10,#N/A
2054791,1-8-18 17:35:38,0.317,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.429,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.488,104072,261097.73,57.03,20.10,#N/A
2054800,1-8-18 17:35:39,0.334,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.395,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.488,104079,261090.49,57.03,20.10,#N/A
2054809,1-8-18 17:35:40,0.351,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.379,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.491,104077,261084.58,57.03,20.10,#N/A
2054821,1-8-18 17:35:41,0.368,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.328,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.492,104065,261074.37,57.03,20.10,#N/A
2054828,1-8-18 17:35:42,0.384,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104072,261066.28,57.03,20.10,#N/A
2054840,1-8-18 17:35:43,0.401,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.328,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.492,104062,261054.11,57.03,20.10,#N/A
2054848,1-8-18 17:35:44,0.418,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.379,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.491,104067,261046.60,57.03,20.10,#N/A
2054858,1-8-18 17:35:45,0.434,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.412,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.489,104057,261040.48,57.03,20.10,#N/A
2054861,1-8-18 17:35:46,0.450,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104053,261032.63,57.03,20.10,#N/A
2054874,1-8-18 17:35:47,0.467,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.344,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.491,104038,261018.43,57.03,20.10,#N/A
2054885,1-8-18 17:35:48,0.484,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.378,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.489,104045,261006.26,57.03,20.10,#N/A
2054895,1-8-18 17:35:49,0.501,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.379,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.491,104044,261006.22,57.03,20.10,#N/A
2054897,1-8-18 17:35:50,0.518,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.310,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.491,104033,260988.39,57.03,20.10,#N/A
2054912,1-8-18 17:35:51,0.534,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.378,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.489,104035,260985.96,57.03,20.10,#N/A
2054915,1-8-18 17:35:52,0.551,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.345,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.493,104035,260981.17,57.03,20.10,#N/A
2054930,1-8-18 17:35:53,0.568,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.395,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.488,104041,260979.58,57.03,20.10,#N/A
2054939,1-8-18 17:35:54,0.584,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.396,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.490,104036,260973.28,57.03,20.10,#N/A
2054947,1-8-18 17:35:55,0.601,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.328,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.492,104034,260967.17,57.03,20.10,#N/A
2054955,1-8-18 17:35:56,0.617,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.343,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.489,104030,260967.31,57.03,20.10,#N/A
2054966,1-8-18 17:35:57,0.634,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.378,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.489,104014,260950.55,57.03,20.10,#N/A
2054974,1-8-18 17:35:58,0.651,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104018,260944.70,57.03,20.10,#N/A
2054980,1-8-18 17:35:59,0.667,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104018,260928.27,57.03,20.10,#N/A
2054991,1-8-18 17:36:00,0.684,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.446,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.487,104020,260928.08,57.03,20.10,#N/A
2054999,1-8-18 17:36:01,0.701,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.310,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.491,104027,260919.53,57.03,20.10,#N/A
2055012,1-8-18 17:36:02,0.718,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,104016,260925.15,57.03,20.10,#N/A
2055019,1-8-18 17:36:03,0.735,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.344,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.491,104012,260906.26,57.03,20.10,#N/A
2055027,1-8-18 17:36:04,0.751,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.276,_mol/L,27.105,¡C,1025.000,hPa,Humid,36,1,0,21.493,104006,260904.61,57.03,20.10,#N/A
2055036,1-8-18 17:36:05,0.768,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.445,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.485,104014,260904.28,57.03,20.10,#N/A
2055047,1-8-18 17:36:06,0.784,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.344,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.491,104005,260886.28,57.03,20.10,#N/A
2055055,1-8-18 17:36:07,0.801,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.362,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.492,103995,260888.41,57.03,20.10,#N/A
2055062,1-8-18 17:36:08,0.817,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.379,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.491,103996,260886.75,57.03,20.10,#N/A
2055073,1-8-18 17:36:09,0.834,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.395,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.488,103995,260895.71,57.03,20.10,#N/A
2055082,1-8-18 17:36:10,0.851,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.311,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.493,103989,260875.09,57.03,20.10,#N/A
2055091,1-8-18 17:36:11,0.868,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.379,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.491,103979,260866.86,57.03,20.10,#N/A
2055101,1-8-18 17:36:12,0.885,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.396,_mol/L,27.093,¡C,1025.000,hPa,Humid,36,1,0,21.490,103967,260854.84,57.03,20.10,#N/A
2055107,1-8-18 17:36:13,0.901,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.430,_mol/L,27.087,¡C,1025.000,hPa,Humid,36,1,0,21.490,103964,260857.58,57.03,20.10,#N/A
2055118,1-8-18 17:36:14,0.917,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.361,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.490,103980,260854.42,57.03,20.10,#N/A
2055126,1-8-18 17:36:15,0.934,OXY1 (PSt7-10),27-6-18 9:55:34,default,190.311,_mol/L,27.099,¡C,1025.000,hPa,Humid,36,1,0,21.493,103961,260843.45,57.03,20.10,#N/A
