Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2120308,1-8-18 20:41:31,0.000,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.898,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.828,123968,360637.88,58.08,24.00,#N/A
2120309,1-8-18 20:41:32,0.012,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.865,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.830,123943,360567.37,58.08,24.00,#N/A
2120316,1-8-18 20:41:33,0.029,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.947,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.827,123921,360518.86,58.08,24.00,#N/A
2120321,1-8-18 20:41:34,0.045,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.996,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.824,123903,360488.68,58.08,24.00,#N/A
2120325,1-8-18 20:41:35,0.062,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.947,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.827,123913,360471.10,58.08,24.00,#N/A
2120331,1-8-18 20:41:36,0.078,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.883,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.831,123902,360439.29,58.08,24.00,#N/A
2120335,1-8-18 20:41:37,0.095,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.819,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.835,123898,360429.29,58.08,24.00,#N/A
2120345,1-8-18 20:41:38,0.112,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.817,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.833,123897,360414.80,58.08,24.00,#N/A
2120351,1-8-18 20:41:39,0.128,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.899,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.830,123895,360410.31,58.08,24.00,#N/A
2120361,1-8-18 20:41:40,0.145,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.833,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.832,123892,360402.20,58.08,24.00,#N/A
2120371,1-8-18 20:41:41,0.162,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.883,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.831,123874,360378.92,58.08,24.00,#N/A
2120378,1-8-18 20:41:42,0.178,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.784,_mol/L,27.267,¡C,1025.000,hPa,Humid,36,1,0,21.833,123872,360381.87,58.08,24.00,#N/A
2120383,1-8-18 20:41:43,0.195,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.833,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.832,123872,360363.07,58.08,24.00,#N/A
2120391,1-8-18 20:41:44,0.212,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.849,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.831,123870,360367.83,58.08,24.00,#N/A
2120400,1-8-18 20:41:45,0.229,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.835,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.834,123864,360353.12,58.08,24.00,#N/A
2120409,1-8-18 20:41:46,0.245,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.801,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.834,123858,360335.96,58.08,24.00,#N/A
2120417,1-8-18 20:41:47,0.262,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.851,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.833,123859,360320.76,58.08,24.00,#N/A
2120421,1-8-18 20:41:48,0.279,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.819,_mol/L,27.255,¡C,1025.000,hPa,Humid,36,1,0,21.835,123853,360316.47,58.08,24.00,#N/A
2120432,1-8-18 20:41:49,0.295,OXY6 (PSt7-10),27-6-18 9:56:39,default,183.785,_mol/L,27.261,¡C,1025.000,hPa,Humid,36,1,0,21.835,123861,360327.52,58.08,24.00,#N/A
